url,name,born,died,alma_mater,education,influences,notable_ideas,contributions,doctoral_advisors,doctoral_students,image_url
https://en.wikipedia.org/wiki/Main_Page,Main Page,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Montek_Singh_Ahluwalia,Montek Singh Ahluwalia,1943-11-24,,"['University of Delhi', 'B.A.', 'University of Oxford', 'M.A.', 'M.Phil.']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Philippe_Aghion,Philippe Aghion,1956-08-17,,"['Harvard University', 'École Normale Supérieure de Cachan', 'University of Paris 1 Panthéon-Sorbonne']",[],[],[],[],"['Eric Maskin', 'Andreu Mas-Colell', 'Jerry R. Green']",[],https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/The_State_of_France_%2821635813655%29.jpg/220px-The_State_of_France_%2821635813655%29.jpg
https://en.wikipedia.org/wiki/Sidney_S._Alexander,Sidney S. Alexander,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Alberto_Alesina,Alberto Alesina,1957-04-29,(2020-05-23),"['Harvard University', 'PhD', 'Bocconi University', 'Laurea']","['Bocconi University', 'Harvard University']",[],[],[],"['Jeffrey Sachs', '1']","['Silvana Tenreyro', '2']",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Alberto_Alesina_%282013%29.jpg/220px-Alberto_Alesina_%282013%29.jpg
https://en.wikipedia.org/wiki/George_Akerlof,George Akerlof,1940-06-17,,[],"['Yale University', 'BA', 'Massachusetts Institute of Technology', 'PhD']",['John Maynard Keynes'],[],"['Information asymmetry', 'Efficiency wages']","['Robert Solow', '1']","['Charles Engel', 'Adriana Kugler']",https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/George_Akerlof_%28cropped%29.jpg/220px-George_Akerlof_%28cropped%29.jpg
https://en.wikipedia.org/wiki/Nobel_Prize_in_Economics,Nobel Memorial Prize in Economic Sciences,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Sadie_Alexander,Sadie T. M. Alexander,1898-01-02,(1989-11-01),[],"['University of Pennsylvania', 'AB', 'AM', 'PhD', 'LLB']",[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Sadalex2.jpg/220px-Sadalex2.jpg
https://en.wikipedia.org/wiki/Qazi_Kholiquzzaman_Ahmad,Qazi Kholiquzzaman Ahmad,1943,,"['University of Dhaka', 'London School of Economics']",[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Qazi_Kholiquzzaman_Ahmad.jpg/220px-Qazi_Kholiquzzaman_Ahmad.jpg
https://en.wikipedia.org/wiki/Armen_Alchian,Armen A. Alchian,1914-04-12,(2013-02-19),[],"['Stanford University', 'BA', 'PhD']","['Adam Smith', '6', 'Ludwig von Mises', 'Friedrich Hayek']",[],[],[],"['William F. Sharpe', '2', 'David R. Henderson', '3', 'Steven N. S. Cheung', '4', 'Jerry Jordan', '5']",https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Armen_Alchian.jpg/200px-Armen_Alchian.jpg
https://en.wikipedia.org/wiki/Walter_Adams_(economist),Walter Adams,1922-08-27,(1998-09-08),[],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/en/9/98/Walter_Adams_1.jpg
https://en.wikipedia.org/wiki/Nicola_Acocella,Nicola Acocella,1939-07-03,,['Sapienza University of Rome'],[],"['Federico Caffè', 'Bruno de Finetti', 'Luigi Einaudi', 'Ragnar Frisch', 'Jan Tinbergen', 'Henri Theil', 'Edmund Phelps']",[],"['Theory of economic policy', 'Monetary policy', 'Fiscal policy', 'European institutions', 'Oligopoly', 'Transnational corporations', 'Theory of public goods', 'Globalization', 'Labour market', 'Trade unions']",[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Nicola_Acocella.jpg/200px-Nicola_Acocella.jpg
https://en.wikipedia.org/wiki/Zoltan_Acs,Zoltan Acs,1947,,['The New School'],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Henry_Carter_Adams,Henry Carter Adams,1851-12-31,(1921-08-11),[],"['Johns Hopkins University', 'Ph.D.', 'Iowa College', 'LL.D.']",[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Henry_Carter_Adams.png/220px-Henry_Carter_Adams.png
https://en.wikipedia.org/wiki/Edith_Abbott,Edith Abbott,1876-09-26,(1957-07-28),[],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Edith_Abbott.jpg/220px-Edith_Abbott.jpg
https://en.wikipedia.org/wiki/Daron_Acemoglu,Daron Acemoglu,1967-09-03,,"['University of York', 'BA', 'London School of Economics', 'MSc', 'PhD']",[],"['Joel Mokyr', 'Kenneth Sokoloff', 'Douglass North', 'Seymour Martin Lipset', 'Barrington Moore']",[],[],['Kevin W. S. Roberts'],"['Robert Shimer', 'Mark Aguiar', 'Pol Antràs', 'Gabriel Carroll', 'Melissa Dell', 'Benjamin Jones', 'Ufuk Akcigit']",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Acemoglu_2016_%283x4_cropped%29.png/220px-Acemoglu_2016_%283x4_cropped%29.png
https://en.wikipedia.org/wiki/Wikipedia:General_disclaimer,General disclaimer,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Wikipedia:Text_of_the_Creative_Commons_Attribution-ShareAlike_4.0_International_License,Text of the Creative Commons Attribution-ShareAlike 4.0 International License,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Category:Commons_category_link_is_on_Wikidata,Commons category link is on Wikidata,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Category:Short_description_is_different_from_Wikidata,Short description is different from Wikidata,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Amartya_Sen,Amartya Sen,1933-11-03,,"['Presidency College, Calcutta', 'Trinity College, Cambridge']",[],"['Gautama Buddha', 'Adam Smith', 'John Rawls', 'John Maynard Keynes', 'B.\xa0R. Ambedkar', 'Kenneth Arrow', 'Piero Sraffa', 'Maurice Dobb', 'Mary Wollstonecraft', '1', 'Karl Marx', '2']","['Capability approach', 'human development theory', 'famine', '5']",[],['Joan Robinson'],"['Ravi Kanbur', '3', 'Felicia Knaul', 'Prasanta Pattanaik', '4', 'Ingrid Robeyns']",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Amartya_Sen_2012.jpg/220px-Amartya_Sen_2012.jpg
https://en.wikipedia.org/wiki/Category:Articles_with_short_description,Articles with short description,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_Uruguayan_economists,List of Uruguayan economists,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Category:Lists_of_economists,Lists of economists,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Category:Lists_of_people_by_occupation,Lists of people by occupation,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_think_tanks,List of think tanks,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_socialist_economists,List of socialist economists,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_Slovenian_economists,List of Slovenian economists,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_Nobel_laureates_in_Economics,List of Nobel Memorial Prize laureates in Economic Sciences,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_Marxian_economists,List of Marxian economists,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_Jewish_economists,List of Jewish economists,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_game_theorists,List of game theorists,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_feminist_economists,List of feminist economists,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_business_theorists,List of business theorists,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Xenophon_Zolotas,Xenophon Zolotas,1904-04-26,(2004-06-10),"['University of Athens', 'Leipzig University', 'University of Paris']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/List_of_Austrian-school_economists,List of Austrian-school economists,,,[],[],"['Classical economics', 'French liberal school', 'Frédéric Bastiat', 'Jean-Baptiste Say', 'Gustave de Molinari', 'School of Salamanca']",[],[],[],[],[]
https://en.wikipedia.org/wiki/Schools_of_economic_thought,Schools of economic thought,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Luigi_Zingales,Luigi Zingales,1963-02-08,,[],"['Bocconi University', 'MA', 'Massachusetts Institute of Technology', 'PhD']",[],[],[],"['James M. Poterba', '1', 'Oliver Hart', '1']",[],https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Luigi_Zingales_2012.jpg/220px-Luigi_Zingales_2012.jpg
https://en.wikipedia.org/wiki/Fabrizio_Zilibotti,Fabrizio Zilibotti,1964-09-07,,"['London School of Economics', 'Yale University', 'University of Bologna']",[],[],[],[],['Charlie Bean'],[],https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Fabrizio_Zilibotti_-_Festival_Economia_2015.JPG/220px-Fabrizio_Zilibotti_-_Festival_Economia_2015.JPG
https://en.wikipedia.org/wiki/Jeffrey_Zients,Jeff Zients,1966-11-12,,[],"['Duke University', 'BA']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Zhou_Xiaochuan,Zhou Xiaochuan,1948-01-29,,"['Beijing University of Chemical Technology', 'Tsinghua University']","['Yuan Guiren', 'Chen Baosheng']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/History_of_economic_thought,History of economic thought,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Zeine_Ould_Zeidane,Zeine Ould Zeidane,1966,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Linda_Yueh,Linda Yueh,1971,,[],"['Yale University', 'BA', 'Harvard University', 'MPP', 'New York University', 'JD', 'St Edmund Hall, Oxford', 'MA', 'DPhil']",[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Linda_Yueh_Journalist_%26_Presenter_%2834150774841%29_%28cropped%29.jpg/220px-Linda_Yueh_Journalist_%26_Presenter_%2834150774841%29_%28cropped%29.jpg
https://en.wikipedia.org/wiki/Arnold_Zellner,Arnold Zellner,1927-01-02,(2010-08-11),"['University of California, Berkeley', 'Harvard University']",[],[],[],[],['George Kuznets'],"['James B. Ramsey', 'Richard Roll', 'John H. Makin', 'Claude Montmarquette', 'Sanford J. Grossman', 'Franz Palm', 'Robert J. Hodrick', 'Charles Plosser', 'John M. Abowd', 'Jean-Marie Dufour', 'Robert I. Webb', 'Greg Allenby', 'de']",[]
https://en.wikipedia.org/wiki/Richard_Zeckhauser,Richard J. Zeckhauser,1940,,[],"['Harvard University', 'BA', 'PhD']",['Thomas Schelling'],[],[],[],"['Nat Keohane', 'Gernot Wagner']",https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Richard_Zeckhauser_%282014%29.jpg/220px-Richard_Zeckhauser_%282014%29.jpg
https://en.wikipedia.org/wiki/Zhang_Weiying,Zhang Weiying,1959-10-01,,"['Northwest University', 'M.Phil.', 'Oxford University', 'D.Phil.']",[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Zhang_Weiyin_Annual_Meeting_of_the_New_Champions_2011.jpg/220px-Zhang_Weiyin_Annual_Meeting_of_the_New_Champions_2011.jpg
https://en.wikipedia.org/wiki/Milan_Zeleny,Milan Zeleny,1942-01-22,(2023-12-24),['University of Rochester'],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Milan_Zelen%C3%BD.JPG/220px-Milan_Zelen%C3%BD.JPG
https://en.wikipedia.org/wiki/Yves_Zenou,Yves Zenou,,,"['Paris Nanterre University', 'University of Paris II Panthéon-Assas']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Arthur_Young_(writer),Arthur Young,1741-09-11,(1820-04-12),[],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Arthur_Young_%281741-1820%29.jpg/220px-Arthur_Young_%281741-1820%29.jpg
https://en.wikipedia.org/wiki/Yu_Guangyuan,Yu Guangyuan ,1915-07-05,(2013-09-26),['Tsinghua University'],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/en/9/9d/Yu_Guangyuan.jpeg
https://en.wikipedia.org/wiki/Peyton_Young,H. Peyton Young,1945-03-09,,"['North Shore Country Day School', 'Harvard University', 'University of Michigan']",[],[],[],[],"['Thomas Frederick Storer', 'Jack Edmonds']",[],[]
https://en.wikipedia.org/wiki/Alwyn_Young,Alwyn Young,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Muhammad_Yunus,Muhammad Yunus,1940-06-28,,[],"['University of Dhaka', 'BA', 'MA', 'Vanderbilt University', 'PhD']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Allyn_Abbott_Young,Allyn Abbott Young,1876, (,"['Hiram College', 'University of Wisconsin']",[],[],[],[],"['Walter F. Willcoxl', 'Richard T. Ely']","['Frank Knight', 'Edward Sagendorph Mason', 'Edward Chamberlin', 'Nicholas Kaldor']",https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Allyn.jpg/220px-Allyn.jpg
https://en.wikipedia.org/wiki/Xiaokai_Yang,Xiaokai Yang,1948-10-06,(2004-07-07),"['Chinese Academy of Social Sciences', 'Hunan University', 'Princeton University']",[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/en/a/a6/Xiaokai_Yang.jpg
https://en.wikipedia.org/wiki/Basil_Yamey,Basil Selig Yamey,1919,2020,[],['University of Cape Town'],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Basil_Yamey.jpg/220px-Basil_Yamey.jpg
https://en.wikipedia.org/wiki/Janet_Yellen,Janet Yellen,1946-08-13,,[],"['Brown University', 'BA', 'Yale University', 'MA', 'PhD']",[],[],[],['James Tobin'],['Charles Engel'],[]
https://en.wikipedia.org/wiki/Menahem_Yaari,Menahem Yaari,1935,,[],"['Hebrew University of Jerusalem', 'BA', 'Stanford University', 'PhD']",[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Menachem_yari.jpg/220px-Menachem_yari.jpg
https://en.wikipedia.org/wiki/Wu_Jinglian,Wu Jinglian,1930-01-24,,[],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Wu_Jinglian_1930.jpg/220px-Wu_Jinglian_1930.jpg
https://en.wikipedia.org/wiki/Randall_Wright,Randall Wright,1956-08-04,,['University of Minnesota'],[],[],[],['Matching theory'],['Neil Wallace'],['Paul J. Zak'],[]
https://en.wikipedia.org/wiki/Philip_Green_Wright,Philip Green Wright,1861-10-03,(1934-09-04),"['Tufts University', 'Harvard University']",[],[],[],['Instrumental variables estimation'],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Philip_Green_Wright_from_Carl_Sandburg_Home.jpg/220px-Philip_Green_Wright_from_Carl_Sandburg_Home.jpg
https://en.wikipedia.org/wiki/Gavin_Wright,Gavin Wright,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Xenophon,Xenophon of Athens,,,[],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Xenophon.jpg/220px-Xenophon.jpg
https://en.wikipedia.org/wiki/L._Randall_Wray,L. Randall Wray,1953-06-19,,"['University of the Pacific', 'BA', 'Washington University', 'MA', 'PhD']",[],['Hyman Minsky'],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/El_economista_Randall_Wray_02_%28cropped%29.jpg/220px-El_economista_Randall_Wray_02_%28cropped%29.jpg
https://en.wikipedia.org/wiki/Simon_Wren-Lewis,Simon Wren-Lewis,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Stephen_T._Worland,Stephen T. Worland,1923-02-19,(2017-07-29),[],['University of Illinois'],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/StephenTWorlandII.jpg/220px-StephenTWorlandII.jpg
https://en.wikipedia.org/wiki/Holbrook_Working,Holbrook Working,1895,(1985-10-05),['University of Wisconsin–Madison'],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Lawrence_Wong,Lawrence Wong,1972-12-18,,[],"['University of Wisconsin–Madison', 'BS', 'University of Michigan', 'MA', 'Harvard University', 'MPA']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Jeffrey_Wooldridge,Jeffrey M. Wooldridge,1960,,"['University of California, San Diego']",[],[],[],[],['Halbert White'],[],https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Jeffrey_Wooldridge.jpg/220px-Jeffrey_Wooldridge.jpg
https://en.wikipedia.org/wiki/Michael_Dean_Woodford,Michael Woodford,1955,,"['Yale University', 'MIT', 'University of Chicago']",[],[],[],[],"['Timothy Kehoe', '1']",[],[]
https://en.wikipedia.org/wiki/Richard_D._Wolff,Richard D. Wolff,1942-04-01,,[],"['Harvard University', 'BA', 'Stanford University', 'MA', 'Yale University', 'MA', 'MA', 'PhD', '1']","['Marx', 'Engels', 'Hegel', 'Bernstein', '2', 'Luxemburg', '3', '4', 'Gramsci', '5', 'Lukács', '5', 'Sweezy', '6', 'Lenin', 'Baran', 'Althusser', 'Balibar']",[],"['Marxian economics', 'Economic methodology', 'Class analysis']",[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Richard_D._Wolff_in_2015.jpg/220px-Richard_D._Wolff_in_2015.jpg
https://en.wikipedia.org/wiki/Edward_Wolff,Edward Wolff,1946-04-10,,"['Harvard University', 'Yale University', 'Yale University', '1']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Myrna_Wooders,Myrna Wooders,1950,,['University of Minnesota'],[],[],[],[],['Leonid Hurwicz'],[],[]
https://en.wikipedia.org/wiki/Justin_Wolfers,Justin Wolfers,1972-12-11,,[],"['University of Sydney', 'BEcon', 'Harvard University', 'MA', 'PhD']",[],[],[],"['Lawrence F. Katz', '1', '2', 'Olivier Blanchard', '1', '2']",[],https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Justin_Wolfers_2012.jpg/220px-Justin_Wolfers_2012.jpg
https://en.wikipedia.org/wiki/Arnold_Wolfers,Arnold Wolfers,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Martin_Wolf,Martin Wolf,1946-08-16,,"['Corpus Christi College, Oxford', 'BA', 'Nuffield College, Oxford', 'MPhil']",['University College School'],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/E.L.R._Williamson,E. L. R. Williamson,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/John_Williamson_(economist),John H. Williamson,1937-06-07,(2021-04-11),"['Princeton University', 'London School of Economics']",[],"['Oskar Morgenstern', 'William Baumol', 'James Tobin']",[],['Washington Consensus'],"['Fritz Machlup', 'Richard E. Quandt']",['Oliver Hart'],[]
https://en.wikipedia.org/wiki/Ulrich_Witt,Ulrich Witt,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Walter_E._Williams,Walter E. Williams,1936-03-31,(2020-12-01),[],"['California State University, Los Angeles', 'BA', 'University of California, Los Angeles', 'MA', 'PhD']",[],[],"['Davis–Bacon Act', 'occupational licensing']",[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Walter_E._Williams_speaks_at_Texas_Tech_in_2013_%28cropped%29.jpg/220px-Walter_E._Williams_speaks_at_Texas_Tech_in_2013_%28cropped%29.jpg
https://en.wikipedia.org/wiki/Clair_Wilcox,Clair Wilcox,,,[],[],[],[],[],[],[],[]
"https://en.wikipedia.org/wiki/Charles_Wolf,_Jr",Charles Wolf Jr.,1924-08-01,(2016-10-24),[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Oliver_E._Williamson,Oliver E. Williamson,1932-09-27,(2020-05-21),[],"['Massachusetts Institute of Technology', 'BS', 'Stanford University', 'MBA', 'Carnegie Mellon University', 'PhD']","['Kenneth Arrow', 'Chester Barnard', 'Ronald Coase', 'Richard Cyert', 'Friedrich Hayek', 'Ian Roderick Macneil', 'Herbert A. Simon', 'John R. Commons']",[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Nobel_Prize_2009-Press_Conference_KVA-42.jpg/220px-Nobel_Prize_2009-Press_Conference_KVA-42.jpg
https://en.wikipedia.org/wiki/Philip_H_Wicksteed,Philip Wicksteed,1844-10-25,(1927-03-18),"['University College London', 'Manchester New College']",[],"['Henry George', 'William Stanley Jevons']",[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Philip_Wicksteed.png/220px-Philip_Wicksteed.png
https://en.wikipedia.org/wiki/Knut_Wicksell,Knut Wicksell,1851-12-20,(1926-05-03),[],[],"['Léon Walras', 'Eugen von Böhm-Bawerk', 'David Ricardo', 'Thomas Robert Malthus']",[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Wicksell.jpg/220px-Wicksell.jpg
https://en.wikipedia.org/wiki/Friedrich_von_Wieser,Friedrich von Wieser,1851-07-10,(1926-07-22),"['University of Vienna', 'Dr. jur.']",[],"['Carl Menger', 'Eugen von Böhm-Bawerk', 'Classical economics', 'French liberal school', 'Frédéric Bastiat', 'Jean-Baptiste Say', 'Gustave de Molinari', 'School of Salamanca']",[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/5/54/1wieser.jpg
https://en.wikipedia.org/wiki/Edward_Lawrence_Wheelwright,Ted Wheelwright,1921,2007,[],['University of St Andrews'],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Martin_Weitzman,Martin Weitzman,1942-04-01,(2019-08-27),"['Massachusetts Institute of Technology', 'Stanford University', 'Swarthmore College']",[],[],[],[],['Robert Solow'],"['Nat Keohane', 'Andrew Metrick', 'Gernot Wagner']",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Max_Weber_Lecture_Martin_Weitzman_on_21_October_2015_-_Badia_Fiesolana_%286%29_%2822194060719%29.jpg/220px-Max_Weber_Lecture_Martin_Weitzman_on_21_October_2015_-_Badia_Fiesolana_%286%29_%2822194060719%29.jpg
https://en.wikipedia.org/wiki/Thomas_J._Weiss,Thomas J. Weiss,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Richard_Whately,Richard Whately,1787-02-01,(1863-10-08),[],"['Oriel College, Oxford']",[],['Erotetics'],[],[],[],[]
https://en.wikipedia.org/wiki/Mark_Weisbrot,Mark Weisbrot,,,"['University of Illinois, Urbana-Champaign', 'BA', 'University of Michigan', 'MA', 'PhD']",[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Mark_Weisbrot%2C_CEPR.jpg/220px-Mark_Weisbrot%2C_CEPR.jpg
https://en.wikipedia.org/wiki/Brian_Wesbury,Brian Wesbury,1958-09-08,,"['University of Montana', 'BA', 'Northwestern University', 'MBA']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Halbert_White,Halbert Lynn White,1950-11-19,(2012-03-31),"['Princeton University', 'Massachusetts Institute of Technology']",[],[],[],"['White test', 'Heteroscedasticity-consistent standard errors']","['Jerry A. Hausman', '1', 'Robert Solow', '1', 'Lester Thurow', '1']",['Jeffrey Wooldridge'],[]
https://en.wikipedia.org/wiki/Richard_Werner,Richard Werner,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Burton_Weisbrod,Burton Weisbrod,1931-02-13,,"['University of Illinois at Urbana Champaign', 'Northwestern University']",[],[],[],"['option value (cost-benefit analysis)', 'externality', 'nonprofit sector']",[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/BAW_picture_2022.jpg/220px-BAW_picture_2022.jpg
https://en.wikipedia.org/wiki/Jens_Weidmann,Jens Weidmann,1968-04-20,,[],"['Aix-Marseille University', 'University of Paris', 'University of Bonn']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Dorothy_Wedderburn,Dorothy Enid Wedderburn,1925,(2012-09-20),"['Girton College, Cambridge']",['Walthamstow County High School for Girls'],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Beatrice_Weder_di_Mauro,Beatrice Weder di Mauro,1965-08-03,,['University of Basel'],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Beatrice_Weder_di_Mauro_-_World_Economic_Forum_Summit_on_the_Global_Agenda_2012_crop.jpg/220px-Beatrice_Weder_di_Mauro_-_World_Economic_Forum_Summit_on_the_Global_Agenda_2012_crop.jpg
https://en.wikipedia.org/wiki/Isabella_Weber,Isabella Weber,1987,,[],"['University of Cambridge', 'PhD']",[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Professor_Isabella_Weber_2024_%28sq_cropped%29.jpg/220px-Professor_Isabella_Weber_2024_%28sq_cropped%29.jpg
https://en.wikipedia.org/wiki/Alfred_Weber,Alfred Weber,1868-07-30,(1958-05-02),[],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Alfred_weber_1868%E2%80%931958.png/220px-Alfred_weber_1868%E2%80%931958.png
https://en.wikipedia.org/wiki/Sidney_Webb,"Sidney Webb, 1st Baron Passfield",1859-07-13,(1947-10-13),"['Birkbeck, University of London', ""King's College London""]",['Charles Trevelyan'],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Beatrice_Webb,The Lady Passfield,1858-01-22,(1943-04-30),[],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/BeatriceWebb.jpg/220px-BeatriceWebb.jpg
https://en.wikipedia.org/wiki/Max_Weber,Max Weber,1864-04-21,(1920-06-14),"['Heidelberg University', 'University of Strasbourg', 'University of Berlin', 'University of Göttingen']",[],[],"['Disenchantment', 'Ethic of ultimate ends', 'Ideal type', 'Inner-worldly asceticism', 'Iron cage', 'Life chances', 'Methodological individualism', 'Monopoly on violence', 'Protestant work ethic', 'Rationalisation', 'Secularisation', 'Social action', 'Affectional', 'Traditional', 'Instrumental, and Value-rational', 'Three-component theory of stratification', 'Status', 'Tripartite classification of authority', 'Charismatic', 'Rational-legal', 'Traditional', 'Value-freedom', 'Verstehen', 'Weberian bureaucracy']","['Creative destruction', 'Disenchantment', 'Double movement', 'Economistic fallacy', 'Embeddedness', 'Enlightened absolutism', 'Fictitious commodities', 'Ideal type', 'Innovation economics', 'Iron cage', 'Laspeyres price index', 'Life chances', 'Methodenstreit', 'Methodological individualism', 'Monopoly on violence', 'National innovation system', 'Philosophy of identity', 'Protestant work ethic', 'Rationalization', 'Schumpeterian rent', 'Social action', 'Substantivism', 'Theory of Bureaucracy', 'Theory of business cycles', 'Three-component theory of stratification', 'Tripartite classification of authority', 'Verstehen', ""Wagner's law"", 'Werturteilsstreit', 'The Course in Positive Philosophy', 'A General View of Positivism', 'Critical History of Philosophy', 'Idealism and Positivism', 'The Analysis of Sensations', 'The Logic of Modern Physics', 'Language, Truth, and Logic', 'The Two Cultures', 'The Universe in a Nutshell']","['Levin Goldschmidt', 'Rudolf von Gneist', 'August Meitzen']",[],https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Max_Weber%2C_1918.jpg/220px-Max_Weber%2C_1918.jpg
https://en.wikipedia.org/wiki/Mark_Watson_(economist),Mark Watson,1952,,"['Pierce College', 'California State University, Northridge', 'University of California, San Diego']",[],['Clive Granger'],[],[],['Robert F. Engle'],[],[]
https://en.wikipedia.org/wiki/Marilyn_Waring,Marilyn Waring,1952-10-07,,[],[],[],[],[],[],[],[]
